"","mouse_tg_3_171.counts","mouse_tg_3_172.counts","mouse_tg_3_173.counts","mouse_tg_3_174.counts","mouse_tg_3_175.counts","avg","Symbol","Name"
"ENSMUSG00000027775",55.6091778710202,61.7438364656276,53.9953939728502,61.5854720438534,61.4673738490394,294.401254202391,"Mfsd1","major facilitator superfamily domain containing 1"
"ENSMUSG00000027776",0.797370049133056,0.529232883991093,0.592425952680175,1.07746221807847,0.745274163296667,3.74176526717946,"Il12a","interleukin 12a"
"ENSMUSG00000027777",3.75059245332956,5.14531970546896,3.78024179329254,3.74276349437783,4.36517724216619,20.7840946886351,"Schip1","schwannomin interacting protein 1"
"ENSMUSG00000027778",33.3714131674205,33.1946625569969,22.7378722790581,28.2975603590081,23.1034990621967,140.70500742468,"Ift80","intraflagellar transport 80"
"ENSMUSG00000027782",99.6712561416321,83.6775993243696,77.8899073976172,72.4168027624317,71.8657228893215,405.521288515372,"Kpna4","karyopherin (importin) alpha 4"
"ENSMUSG00000027784",95.5958092238409,86.6765856669857,82.9960548945273,75.6491894166671,99.7247808982683,440.642420100289,"Ppm1l","protein phosphatase 1 (formerly 2C)-like"
"ENSMUSG00000027787",20.7906857255434,21.9631646856304,21.8069172105607,24.1294828311783,23.8842624713646,112.574512924277,"Nmd3","NMD3 ribosome export adaptor"
"ENSMUSG00000027792",9.77516615789043,13.6424476762149,7.16553295146497,12.5325868523864,9.72405336872794,52.8397870066846,"Bche","butyrylcholinesterase"
"ENSMUSG00000027796",42.1720159319261,37.6637402440328,41.4980274472637,38.1648459350951,44.7164497978,204.215079356118,"Smad9","SMAD family member 9"
"ENSMUSG00000027797",205.869133796538,190.024007179691,177.248202889978,157.36619237725,169.461149035314,899.968685278771,"Dclk1","doublecortin-like kinase 1"
"ENSMUSG00000027799",126.870434484282,111.521129387679,102.941061968093,103.067767439874,165.273418022504,609.673811302432,"Nbea","neurobeachin"
"ENSMUSG00000027800",53.1284710514951,43.6911147561536,45.2218477212533,32.9193061891868,30.2013482364506,205.16208795454,"Tm4sf1","transmembrane 4 superfamily member 1"
"ENSMUSG00000027803",44.0916104946538,38.722206012015,39.0719021172401,38.9587654642056,39.0026812125256,199.84716530064,"Wwtr1","WW domain containing transcription regulator 1"
"ENSMUSG00000027804",39.4550513200653,49.2774618649485,34.0221761396329,44.1759509412171,41.6998638987421,208.630504164606,"Ppid","peptidylprolyl isomerase D (cyclophilin D)"
"ENSMUSG00000027805",447.915242044484,413.801311627258,484.378743215171,429.879070744411,349.817496553107,2125.79186418443,"Pfn2","profilin 2"
"ENSMUSG00000027806",50.5001031117602,40.8979412017562,38.0281040101369,41.8792551605762,47.1652077629176,218.470611247147,"Tsc22d2","TSC22 domain family, member 2"
"ENSMUSG00000027808",107.76308552913,88.9699281642805,89.174211258192,85.9984975639997,72.2561045939054,444.161827109508,"Serp1","stress-associated endoplasmic reticulum protein 1"
"ENSMUSG00000027809",46.3360595218432,53.6583340713192,41.9211888420352,53.7596938283361,45.7456379280668,241.420914191601,"Etfdh","electron transferring flavoprotein, dehydrogenase"
"ENSMUSG00000027810",44.1506749427378,48.1601924431895,48.4660850811686,51.2361638965208,50.6786431041734,242.69175946779,"Eif2a","eukaryotic translation initiation factor 2A"
"ENSMUSG00000027811",3.57339910907777,3.38121009216532,2.70823292653794,2.58023846960896,2.23582248989,14.47890308728,"4930579G24Rik","RIKEN cDNA 4930579G24 gene"
"ENSMUSG00000027820",18.2509144579344,14.5245024828667,13.2872677958268,14.0353631039169,16.7864132971106,76.8844611376554,"Mme","membrane metallo endopeptidase"
"ENSMUSG00000027822",31.5994797249026,24.7857400669162,28.5210780076027,28.5811030479762,22.9970313245829,136.484432171981,"Slc33a1","solute carrier family 33 (acetyl-CoA transporter), member 1"
"ENSMUSG00000027823",73.7419634327867,57.4217679130336,72.5298630638442,55.4042414243506,59.2670406050207,318.364876439036,"Gmps","guanine monophosphate synthetase"
"ENSMUSG00000027824",0.649708928923231,0.0588036537767882,0.338529115817243,0.567085377936035,0.319403212841429,1.93353028929473,"Vmn2r1","vomeronasal 2, receptor 1"
"ENSMUSG00000027827",74.7460590502135,66.3011196333287,76.9589523291198,68.503913654673,70.0557713498867,356.565816017222,"Kcnab1","potassium voltage-gated channel, shaker-related subfamily, beta member 1"
"ENSMUSG00000027828",214.344882096582,195.551550634709,199.026909340887,205.001364123877,188.483384822314,1002.40809101837,"Ssr3","signal sequence receptor, gamma"
"ENSMUSG00000027829",38.1851656862608,25.9324113155636,24.8818900125673,34.9324592808597,36.0925630510814,160.024489346333,"Ccnl1","cyclin L1"
"ENSMUSG00000027832",6.55615373731624,4.4690776870359,5.30362281447013,3.96959764555224,2.30680098163254,22.6052528660071,"Ptx3","pentraxin related gene"
"ENSMUSG00000027833",2.3625779233572,2.52855711240189,1.86191013699483,2.55188420071216,2.48424721098889,11.789176584455,"Shox2","short stature homeobox 2"
"ENSMUSG00000027834",96.0092603604284,76.5035535636014,97.891335990486,89.1741756804415,97.3470014248932,456.92532701985,"Serpini1","serine (or cysteine) peptidase inhibitor, clade I, member 1"
"ENSMUSG00000027835",29.9161429545106,26.4028405457779,26.151374196882,30.2540049128875,27.2557408291353,139.980103439193,"Pdcd10","programmed cell death 10"
"ENSMUSG00000027840",1.8605301146438,1.26427855620095,1.01558734745173,1.38935917594329,2.62620419447397,8.15595938871373,"Wnt2b","wingless-type MMTV integration site family, member 2B"
"ENSMUSG00000027843",1.03362784146878,0.735045672209852,0.761690510588796,1.19087929366567,0.390381704583968,4.11162502251707,"Ptpn22","protein tyrosine phosphatase, non-receptor type 22 (lymphoid)"
"ENSMUSG00000027845",18.1327855617665,10.4670503722683,16.6443481943478,19.0824229675476,17.7446229356349,82.0712300315651,"Dclre1b","DNA cross-link repair 1B"
"ENSMUSG00000027848",48.8167663413682,56.8631332021541,41.4416059279608,42.8716545719642,39.4640414088521,229.457201452299,"Olfml3","olfactomedin-like 3"
"ENSMUSG00000027849",27.848887271573,29.3136214077289,30.2983558656432,26.3694700740256,33.1114663978948,146.941801016866,"Syt6","synaptotagmin VI"
"ENSMUSG00000027852",66.7132941107991,58.9506629112301,49.4252509093174,46.5293552596517,37.7960468529024,259.414610043901,"Nras","neuroblastoma ras oncogene"
"ENSMUSG00000027854",39.1301968556037,41.8976033159616,24.34588557919,36.2651099190094,36.163541542824,177.802337212589,"Sike1","suppressor of IKBKE 1"
"ENSMUSG00000027855",0,0.529232883991093,0,0.0283542688968017,0.532338688069048,1.08992584095694,"Sycp1","synaptonemal complex protein 1"
"ENSMUSG00000027857",2.74649683590275,3.26360278461174,1.46695950187472,3.71440922548103,2.69718268621651,13.8886510340867,"Tshb","thyroid stimulating hormone, beta subunit"
"ENSMUSG00000027858",454.855314694346,399.659032893941,330.03767716216,409.719185558785,405.109741620545,1999.38095192978,"Tspan2","tetraspanin 2"
"ENSMUSG00000027859",0.354386688503581,0.558634710879487,0.81811202989167,0.255188420071216,0.390381704583968,2.37670355392992,"Ngf","nerve growth factor"
"ENSMUSG00000027860",8.97779610875738,7.73268047164764,5.811416488196,6.20958488839958,7.55920937058048,36.2906873275811,"Vangl1","vang-like 1 (van gogh, Drosophila)"
"ENSMUSG00000027861",4.04591469374921,5.73335624323685,4.90867217935002,4.45162021679787,4.79104819262143,23.9306115257554,"Casq2","calsequestrin 2"
"ENSMUSG00000027864",60.2457370456087,49.6596856144976,48.5225066004714,52.9374200303289,60.3317179811588,271.697067272065,"Ptgfrn","prostaglandin F2 receptor negative regulator"
"ENSMUSG00000027865",28.0260806158248,26.4910460264431,26.6873786302593,28.2975603590081,29.456074073154,138.958139704689,"Gdap2","ganglioside-induced differentiation-associated-protein 2"
"ENSMUSG00000027868",0.0295322240419651,1.44068951753131,0.282107596514369,0.0850628066904052,0.887231146781746,2.7246232915598,"Tbx15","T-box 15"
"ENSMUSG00000027875",8.71200609237969,12.760392869563,9.22491840601986,6.69160745964521,12.4567253008157,49.8456501284235,"Hmgcs2","3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2"
"ENSMUSG00000027878",30.5658518834338,29.5782378497244,23.3867197510412,27.9856634011433,43.2968799629492,154.813352848292,"Notch2","notch 2"
"ENSMUSG00000027879",65.8273273895401,61.2734072354133,66.6902358159968,63.0598940264871,61.6448200783957,318.495684545833,"Sec22b","SEC22 homolog B, vesicle trafficking protein"
"ENSMUSG00000027881",50.6182320079281,38.6634023582382,28.2671811707398,43.3536771432099,40.9545897354454,201.857082415561,"Prpf38b","PRP38 pre-mRNA processing factor 38 (yeast) domain containing B"
"ENSMUSG00000027882",98.5785638520794,57.745188008806,94.2239372357992,120.051974509059,93.6916091001524,464.291272705895,"Stxbp3","syntaxin binding protein 3"
"ENSMUSG00000027883",16.7447710317942,15.4653609432953,13.4565323537354,18.0049607494691,14.9054832659333,78.5771083442273,"Gpsm2","G-protein signalling modulator 2 (AGS3-like, C. elegans)"
"ENSMUSG00000027884",27.9965483917829,30.2544798681575,24.599782416053,33.0610775336708,34.5310362327456,150.44292444241,"Clcc1","chloride channel CLIC-like 1"
"ENSMUSG00000027887",1.00409561742681,1.64650230575007,1.10021962640604,0.964045142491259,0.851741900910477,5.56660459298465,"Sypl2","synaptophysin-like 2"
"ENSMUSG00000027889",62.8741049853436,63.7725625209268,66.8877111335568,61.500409237163,65.5131478783642,320.547935755354,"Ampd2","adenosine monophosphate deaminase 2"
"ENSMUSG00000027890",11.9014862889119,13.3484294073309,12.5819988045408,10.3209538784358,10.9661769742224,59.1190453534419,"Gstm4","glutathione S-transferase, mu 4"
"ENSMUSG00000027893",516.99111407864,547.226802046791,509.119579429481,534.704802855887,464.234825242081,2572.27712365288,"Ahcyl1","S-adenosylhomocysteine hydrolase-like 1"
"ENSMUSG00000027894",140.012274182956,115.666786978942,134.057529863628,102.642453406422,150.0840207896,642.463065221549,"Slc6a17","solute carrier family 6 (neurotransmitter transporter), member 17"
"ENSMUSG00000027895",48.8758307894522,51.0415714782521,61.4148237611781,51.6898321988696,55.2922450674384,268.31430329519,"Kcnc4","potassium voltage gated channel, Shaw-related subfamily, member 4"
"ENSMUSG00000027896",4.45936583033672,5.32173066679933,2.48254684932645,2.41011285622815,2.73267193208778,17.4064281347784,"Slc16a4","solute carrier family 16 (monocarboxylic acid transporters), member 4"
"ENSMUSG00000027900",42.4968703963877,31.8715803470192,31.4549970113521,35.9532129611446,29.06569236857,170.842353084474,"Dram2","DNA-damage regulated autophagy modulator 2"
"ENSMUSG00000027901",0.620176704881266,1.14667124864737,0.874533549194543,1.04910794918166,0.496849442197778,4.18733889410262,"Dennd2d","DENN/MADD domain containing 2D"
"ENSMUSG00000027905",11.3994384801985,11.8489362360228,9.67629056044285,12.4191697767992,13.5214026769538,58.8652377304171,"Ddx20","DEAD (Asp-Glu-Ala-Asp) box polypeptide 20"
"ENSMUSG00000027907",6.46755706519035,6.85062566499582,7.16553295146497,5.38731109039233,4.79104819262143,30.6620749646649,"S100a11","S100 calcium binding protein A11"
"ENSMUSG00000027931",5.16813920734388,6.4390000885583,4.68298610213852,4.42326594790107,6.3525750109573,27.0659663568991,"Npr1","natriuretic peptide receptor 1"
"ENSMUSG00000027932",3.86872134949742,4.55728316770108,4.2034031880641,3.48757507430661,5.11045140546286,21.2274341850321,"Slc27a3","solute carrier family 27 (fatty acid transporter), member 3"
"ENSMUSG00000027933",54.2211633410478,51.2179824395825,47.4222869740654,45.8204985372316,43.4743261923056,242.156257484233,"Ints3","integrator complex subunit 3"
"ENSMUSG00000027935",7.91463604324663,10.0554247958308,8.91460004985405,9.66880569380939,8.76584373020365,45.3193103129445,"Rab13","RAB13, member RAS oncogene family"
"ENSMUSG00000027936",23.2713925450685,18.3173381514695,21.7222849316064,22.3998724284734,30.0948804988368,115.805768555455,"Crtc2","CREB regulated transcription coactivator 2"
"ENSMUSG00000027937",29.6503529381329,37.4873292827024,29.1135039602829,41.8225466227826,34.850439445587,172.924172249488,"Jtb","jumping translocation breakpoint"
"ENSMUSG00000027938",0.885966721258952,0.735045672209852,1.15664114570891,0.992399411388061,0.745274163296667,4.51532711386244,"Creb3l4","cAMP responsive element binding protein 3-like 4"
"ENSMUSG00000027940",99.2873372290865,80.2669874053158,94.7035201498736,88.8906329914735,66.0454865664332,429.193964342183,"Tpm3","tropomyosin 3, gamma"
"ENSMUSG00000027942",53.4237932919148,57.4805715668104,62.6560971858413,60.5363640946717,56.7118149022892,290.808641041527,"1700094D03Rik","RIKEN cDNA 1700094D03 gene"
"ENSMUSG00000027944",30.7430452276856,35.1645849585193,36.4483014696564,32.2955122734572,26.5814451575811,161.2328890869,"Hax1","HCLS1 associated X-1"
"ENSMUSG00000027947",25.2795837799221,13.8188586375452,19.23973808228,23.3922718398614,25.1973645686016,106.92781690821,"Il6ra","interleukin 6 receptor, alpha"
"ENSMUSG00000027950",42.7626604127654,41.1331558168633,48.5789281197743,37.9663660528175,48.3008636307983,218.741974033019,"Chrnb2","cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)"
"ENSMUSG00000027951",94.8870358468337,89.52856287516,74.5046162394448,80.667895011401,115.056135114657,454.644245087496,"Adar","adenosine deaminase, RNA-specific"
"ENSMUSG00000027952",35.1433466099384,37.751945724698,39.325798954103,34.6489165918917,31.1240686291037,177.994076509735,"Pmvk","phosphomevalonate kinase"
"ENSMUSG00000027953",26.9038561022302,29.8722561186084,25.3332621669903,30.4241305262683,29.2076493520551,141.741154266152,"Slc50a1","solute carrier family 50 (sugar transporter), member 1"
"ENSMUSG00000027954",4.93188141500816,8.40892249008071,4.25982470736697,6.91844161081963,6.13963953572969,30.6587097590052,"Efna1","ephrin A1"
"ENSMUSG00000027955",7.50118490665912,6.67421470366546,5.55751965133307,4.33820314121067,3.79734930822587,27.8684717110942,"Fam198b","family with sequence similarity 198, member B"
"ENSMUSG00000027956",35.3796044022741,39.4572516842249,37.0689381819881,45.3951845037796,32.6501062015683,189.951084973835,"Tmem144","transmembrane protein 144"
"ENSMUSG00000027957",26.5494694137266,20.5812788218759,20.3117469490346,20.7836791013557,21.5064829979895,109.732657283982,"Slc35a3","solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3"
"ENSMUSG00000027959",5.75878368818319,5.85096355079042,2.62360064758363,5.27389401480512,4.96849442197778,24.4757363233401,"Sass6","SAS-6 centriolar assembly protein"
"ENSMUSG00000027961",0.590644480839301,0.79384932598664,0.310318356165806,0.623793915729638,0.709784917425397,3.02839099614678,"Lrrc39","leucine rich repeat containing 39"
"ENSMUSG00000027962",44.6231905274092,43.2206855259393,37.2946242591996,30.7360274841331,38.0444715740013,193.918999370682,"Vcam1","vascular cell adhesion molecule 1"
"ENSMUSG00000027963",82.5425661972923,79.5613435599944,99.6686138485265,77.5772797016496,79.7088462268721,419.058649534335,"Extl2","exostoses (multiple)-like 2"
"ENSMUSG00000027965",26.3132116213909,15.3771554626301,23.3585089913897,15.5097850865506,15.4733111998737,96.0319723618349,"Olfm3","olfactomedin 3"
"ENSMUSG00000027966",9.42077946938685,11.3491051789201,4.09056014945835,10.1224739961582,16.2185853631703,51.2015041570939,"Col11a1","collagen, type XI, alpha 1"
"ENSMUSG00000027968",14.0868708680173,18.3173381514695,12.2998912080265,15.4247222798601,15.1893972329035,75.318219740277,"Larp7","La ribonucleoprotein domain family, member 7"
"ENSMUSG00000027971",12.3149374254994,9.46738825806289,11.0868285430147,9.7538685004998,10.3273705485395,52.9503932756163,"Ndst4","N-deacetylase/N-sulfotransferase (heparin glucosaminyl) 4"
"ENSMUSG00000027977",18.605301146438,14.2010823870943,11.0304070237118,13.581694801568,16.0056498879427,73.4241352467549,"Ndst3","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3"
"ENSMUSG00000027978",7.44212045857519,6.32139278100473,8.04006650065951,5.64249951046355,6.42355350269984,33.8696327534028,"Prss12","protease, serine 12 neurotrypsin (motopsin)"
"ENSMUSG00000027981",15.1500309335281,11.790132582246,5.55751965133307,20.6135534879749,22.4646926365138,75.5759292915959,"Rnpc3","RNA-binding region (RNP1, RRM) containing 3"
"ENSMUSG00000027983",7.02866932198768,5.88036537767882,6.51668547948192,6.60654465295481,5.5363223559181,31.5685871880213,"Cyp2u1","cytochrome P450, family 2, subfamily u, polypeptide 1"
"ENSMUSG00000027984",66.8904874550508,63.1551241562705,69.0599396267175,63.2016653709711,53.2693580527761,315.576574661786,"Hadh","hydroxyacyl-Coenzyme A dehydrogenase"
"ENSMUSG00000027985",3.18948019653223,2.44035163173671,3.35708039852099,2.29669578064094,3.54892458712699,14.8325325945579,"Lef1","lymphoid enhancer binding factor 1"
"ENSMUSG00000027993",257.491461421893,239.742496447965,201.283770113002,203.300107990069,222.659528596347,1124.47736456928,"Trim2","tripartite motif-containing 2"
"ENSMUSG00000027994",3.27807686865812,2.9695845157278,3.80845255294398,3.00555250306098,3.54892458712699,16.6105910275179,"Mcub","mitochondrial calcium uniporter dominant negative beta subunit"
"ENSMUSG00000027995",18.2509144579344,19.1993929581213,26.2077957161849,25.320362124844,34.1406545281616,123.119119785246,"Tlr2","toll-like receptor 2"
"ENSMUSG00000027996",3.66199578120367,3.67522836104926,3.80845255294398,3.00555250306098,3.54892458712699,17.7001537853849,"Sfrp2","secreted frizzled-related protein 2"
"ENSMUSG00000027997",3.07135130036437,3.64582653416087,2.87749748444656,3.74276349437783,3.19403212841429,16.5314709417639,"Casp6","caspase 6"
"ENSMUSG00000027998",38.4804879266805,49.3656673456137,47.4504977337168,44.6012649746691,44.5390035684437,224.436921549124,"Plrg1","pleiotropic regulator 1"
"ENSMUSG00000027999",17.0105610481719,17.2294705565989,17.8009893400567,18.1183778250563,17.0348380182095,87.1942367880933,"Pla2g12a","phospholipase A2, group XIIA"
"ENSMUSG00000028004",3.69152800524563,2.9989863426162,3.07497280200662,3.06226104085459,2.91011816144413,15.7378663521672,"Npy2r","neuropeptide Y receptor Y2"
"ENSMUSG00000028005",66.5951652146312,56.5985167601586,65.6182269492422,58.494856734102,61.5383523407819,308.845117998916,"Gucy1b3","guanylate cyclase 1, soluble, beta 3"
"ENSMUSG00000028007",8.74153831642166,8.84994989340662,8.80175701124831,8.98830324028615,9.26269317240143,44.6442416337642,"Snx7","sorting nexin 7"
"ENSMUSG00000028010",8.15089383558236,7.58567133720567,8.66070321299112,7.06021295530363,7.66567710819429,39.1231584492771,"Gar1","GAR1 ribonucleoprotein"
"ENSMUSG00000028011",1.44707897805629,1.35248403686613,1.26948418431466,2.04150736056973,1.0646773761381,7.1752319359449,"Tdo2","tryptophan 2,3-dioxygenase"
"ENSMUSG00000028013",34.8480243695188,42.6914526419482,36.9278843837309,39.8661020689033,37.6186006235461,191.952064087647,"Ppa2","pyrophosphatase (inorganic) 2"
"ENSMUSG00000028015",88.1536887652657,78.0324485617979,88.0739916317859,95.4404691066347,76.8342173112992,426.534815376783,"Ctso","cathepsin O"
"ENSMUSG00000028016",11.3403740321146,11.937141716688,10.9457747447575,11.7670215921727,12.0663435962318,58.0566556819646,"Ints12","integrator complex subunit 12"
"ENSMUSG00000028017",1.1812889616786,1.85231509396883,1.24127342466322,2.06986162946653,4.08126327519603,10.4260023849732,"Egf","epidermal growth factor"
"ENSMUSG00000028018",9.33218279726096,9.4379864311745,7.47585130763077,6.94679587971643,9.19171468065889,42.3845310964415,"Gstcd","glutathione S-transferase, C-terminal domain containing"
"ENSMUSG00000028019",10.3658106387297,8.32071700941552,10.3815595517288,9.92399411388061,9.33367166414397,48.3257529778986,"Pdgfc","platelet-derived growth factor, C polypeptide"
"ENSMUSG00000028020",239.506336980337,215.750605707036,264.899033126992,224.367329780392,191.99682016357,1136.52012575833,"Glrb","glycine receptor, beta subunit"
"ENSMUSG00000028023",0.945031169342882,0.852652979763428,1.12843038605748,0.737210991316845,0.745274163296667,4.4085996897773,"Pitx2","paired-like homeodomain transcription factor 2"
"ENSMUSG00000028024",6.96960487390375,8.08550239430837,7.36300826902503,8.59134347573093,7.91410182929318,38.9235608422613,"Enpep","glutamyl aminopeptidase"
"ENSMUSG00000028028",5.93597703243498,5.17472153235736,3.30065887921812,5.38731109039233,6.49453199444238,26.2932005288452,"Alpk1","alpha-kinase 1"
"ENSMUSG00000028029",42.4968703963877,55.9222747417255,53.656864857033,57.6725829360947,56.285943951834,266.034536883075,"Aimp1","aminoacyl tRNA synthetase complex-interacting multifunctional protein 1"
"ENSMUSG00000028030",22.0310391353059,19.5816167076705,18.788365927857,17.1543326825651,20.0514239172675,97.6067783706659,"Tbck","TBC1 domain containing kinase"
"ENSMUSG00000028031",0.649708928923231,0.970260287317005,0.648847471983048,0.368605495658423,0.851741900910477,3.48916408479218,"Dkk2","dickkopf WNT signaling pathway inhibitor 2"
"ENSMUSG00000028032",104.189686420053,112.109165925447,101.812631582036,95.9792002156739,94.3304155258353,508.421099669044,"Papss1","3'-phosphoadenosine 5'-phosphosulfate synthase 1"
"ENSMUSG00000028033",9.06639278088327,9.4379864311745,7.47585130763077,8.84653189580214,11.7469403833903,46.573702798881,"Kcnq5","potassium voltage-gated channel, subfamily Q, member 5"
"ENSMUSG00000028034",71.851901094101,55.363640030846,44.5730002492703,42.3045691940282,50.6076646124308,264.700775180676,"Fubp1","far upstream element (FUSE) binding protein 1"
"ENSMUSG00000028035",64.7051028759454,52.2176445537879,63.8691598508531,63.7120422111135,57.4570890655859,301.961038557286,"Dnajb4","DnaJ heat shock protein family (Hsp40) member B4"
"ENSMUSG00000028036",4.04591469374921,3.05778999639298,3.46992343712674,2.52352993181536,2.44875796511762,15.5459160242019,"Ptgfr","prostaglandin F receptor"
"ENSMUSG00000028037",18.2509144579344,2.82257538128583,2.70823292653794,3.00555250306098,21.6839292273459,48.471204496165,"Ifi44","interferon-induced protein 44"
"ENSMUSG00000028039",17.1286899443397,17.7293016137016,17.7727785804052,15.2545966664793,17.6736444438924,85.5590112488183,"Efna3","ephrin A3"
"ENSMUSG00000028040",0.708773377007161,0.676242018433064,0.705268991285922,0.765565260213647,0.603317179811588,3.45916682675138,"Efna4","ephrin A4"
"ENSMUSG00000028041",109.741744539942,93.1743894093208,129.261700722884,141.629573139525,139.224311552992,613.031719364663,"Adam15","a disintegrin and metallopeptidase domain 15 (metargidin)"
"ENSMUSG00000028042",60.8954459745319,40.8685393748678,58.2834294398686,64.789504429192,56.4988794270616,281.335798645522,"Zbtb7b","zinc finger and BTB domain containing 7B"
"ENSMUSG00000028044",2.92369018015454,3.4694155728305,2.28507153176639,1.95644455387932,2.27131173576127,12.905933574392,"Cks1b","CDC28 protein kinase 1b"
"ENSMUSG00000028047",12.2558729774155,11.9665435435764,12.6666310834952,15.0277625153049,18.8802788035156,70.7970889233075,"Thbs3","thrombospondin 3"
"ENSMUSG00000028048",48.1079929643611,43.1912836990509,49.0303002741973,48.9394681158798,42.2676918326824,231.536736886171,"Gba","glucosidase, beta, acid"
"ENSMUSG00000028049",32.987494254875,38.2811786086891,36.1097723538392,33.7699342560909,33.6792943318351,174.827673805329,"Scamp3","secretory carrier membrane protein 3"
"ENSMUSG00000028051",6.64475040944214,5.99797268523239,4.71119686178996,5.64249951046355,4.72006970087889,27.7164891678069,"Hcn3","hyperpolarization-activated, cyclic nucleotide-gated K+ 3"
"ENSMUSG00000028053",96.8361626336034,88.1466770114054,62.0354604735097,81.0648547759562,131.239231231956,459.322386126431,"Ash1l","ash1 (absent, small, or homeotic)-like (Drosophila)"
"ENSMUSG00000028057",33.4009453914625,35.6938178425104,37.774207173274,35.8114416166606,33.1824448896373,175.862856913545,"Rit1","Ras-like without CAAX 1"
"ENSMUSG00000028059",71.9404977662269,83.2365719210436,65.0540117562134,85.1762237659924,101.818646404673,407.22595161415,"Arhgef2","rho/rac guanine nucleotide exchange factor (GEF) 2"
"ENSMUSG00000028060",41.9948225876743,32.2244022696799,20.791329863109,39.8944563378001,37.2637081648334,172.168719223097,"2810403A07Rik","RIKEN cDNA 2810403A07 gene"
"ENSMUSG00000028062",35.0842821618545,41.1625576437517,42.7110901122754,38.902056926412,33.2179341355086,191.077920979802,"Lamtor2","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2"
"ENSMUSG00000028063",54.0439699967961,59.3034848338909,64.7719041596991,55.1774072731762,62.2481372582073,295.54490352177,"Lmna","lamin A"
"ENSMUSG00000028064",23.3895214412363,26.2264295844475,22.0608140474236,20.30165653011,24.2746441759486,116.253065779166,"Sema4a","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A"
"ENSMUSG00000028066",5.40439699967961,7.11524210699137,6.31921016192186,5.16047693921792,6.38806425682857,30.3873904646393,"Pmf1","polyamine-modulated factor 1"
"ENSMUSG00000028068",1.7719334425179,3.58702288038408,1.18485190536035,0.935690873594458,0.674295671554127,8.15379477341092,"Iqgap3","IQ motif containing GTPase activating protein 3"
"ENSMUSG00000028069",16.892432152004,17.1706669028221,19.6346887174001,16.9842070691842,15.9701606420714,86.6521554834819,"Gpatch4","G patch domain containing 4"
"ENSMUSG00000028070",42.3492092761779,40.809735721091,53.9671832131988,38.0230745906111,33.9632082988053,209.112411099884,"Apoa1bp","apolipoprotein A-I binding protein"
"ENSMUSG00000028072",0.945031169342882,0.764447499098246,1.55159178082903,1.47442198263369,1.56152681833587,6.29701925023972,"Ntrk1","neurotrophic tyrosine kinase, receptor, type 1"
"ENSMUSG00000028073",6.31989594498052,7.32105489521013,5.38825509342444,4.73516290576589,10.8242199907373,34.5885888301183,"Pear1","platelet endothelial aggregation receptor 1"
"ENSMUSG00000028076",2.51023904356703,2.05812788218759,2.17222849316064,3.1756781164418,2.23582248989,12.1520960252471,"Cd1d1","CD1d1 antigen"
"ENSMUSG00000028078",52.7740843629916,47.748566866752,48.49429584082,48.9394681158798,60.0123147683173,257.968729954761,"Dclk2","doublecortin-like kinase 2"
"ENSMUSG00000028080",31.274625260441,29.7546488110548,25.5871590038533,27.5036408298977,32.6855954474395,146.805669352686,"Lrba","LPS-responsive beige-like anchor"
"ENSMUSG00000028081",237.91159688207,256.619145081904,304.986522591684,256.634487784953,236.71326996137,1292.86502230198,"Rps3a1","ribosomal protein S3A1"
"ENSMUSG00000028082",21.4108624304247,24.3447126635903,6.57310699878479,15.3396594731697,14.9764617576759,82.6448033236454,"Sh3d19","SH3 domain protein D19"
"ENSMUSG00000028085",14.5593864526888,15.8769865197328,13.2308462765239,13.581694801568,12.882596251271,70.1315103017845,"Gatb","glutamyl-tRNA(Gln) amidotransferase, subunit B"
"ENSMUSG00000028086",59.6550925647694,51.8942244580156,55.405931955422,50.4705986363071,56.818282639903,274.244130254417,"Fbxw7","F-box and WD-40 domain protein 7"
"ENSMUSG00000028088",5.78831591222515,6.88002749188421,6.14994560401324,7.31540137537485,5.64279009353191,31.7764804770294,"Fmo5","flavin containing monooxygenase 5"
"ENSMUSG00000028089",10.4248750868137,10.3494430647147,9.98660891660866,11.9938557433471,10.3628597944108,53.117642605895,"Chd1l","chromodomain helicase DNA binding protein 1-like"
"ENSMUSG00000028093",9.39124724534489,9.87901383450041,5.83962724784743,9.92399411388061,9.33367166414397,44.3675541057173,"Acp6","acid phosphatase 6, lysophosphatidic"
"ENSMUSG00000028096",15.1500309335281,19.3464020925633,15.6005500872446,13.8368832216393,13.41493493934,77.3488012743152,"Gpr89","G protein-coupled receptor 89"
"ENSMUSG00000028098",58.3556747069229,52.6880737840022,64.7719041596991,60.6781354391557,56.7473041481605,293.24109223794,"Rnf115","ring finger protein 115"
"ENSMUSG00000028099",22.5626191680613,21.0517080520902,25.2204191283846,22.5416437729574,22.9615420787116,114.337932200205,"Polr3c","polymerase (RNA) III (DNA directed) polypeptide C"
