"","NA.","logFC","logCPM","PValue","symbol","name","entrez"
"407","ENSMUSG00000028413",1.79690767394285,3.72607666257392,8.43080268790429e-27,"B4galt1","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","14595"
"406","ENSMUSG00000028362",2.59169204017465,0.928321972719148,2.01307575252352e-10,"Tnfsf8","tumor necrosis factor (ligand) superfamily, member 8","21949"
"404","ENSMUSG00000028268",2.06646044140843,3.23361881902401,8.37555447852816e-11,"Gbp3","guanylate binding protein 3","55932"
"403","ENSMUSG00000028211",1.10444157170487,4.63196948044722,1.92298901022861e-11,"Trp53inp1","transformation related protein 53 inducible nuclear protein 1","60599"
"395","ENSMUSG00000027995",2.67527749210197,3.84014842531645,3.71942265277966e-47,"Tlr2","toll-like receptor 2","24088"
"394","ENSMUSG00000027947",1.66570206947974,3.82179594750203,3.35964717129616e-21,"Il6ra","interleukin 6 receptor, alpha","16194"
"393","ENSMUSG00000027907",1.66034197900983,2.04438731302675,6.27021460724236e-18,"S100a11","S100 calcium binding protein A11","20195"
"392","ENSMUSG00000027882",1.23474423333065,6.04963533362262,6.59227400593641e-16,"Stxbp3","syntaxin binding protein 3","20912"
"391","ENSMUSG00000027848",1.27215608509527,5.02387063114257,3.39134792051729e-21,"Olfml3","olfactomedin-like 3","99543"
"385","ENSMUSG00000027611",1.04154030052164,1.00105767748324,1.54325555471478e-05,"Procr","protein C receptor, endothelial","19124"
"382","ENSMUSG00000027447",1.00392927059995,10.8950387140072,1.38274852755185e-14,"Cst3","cystatin C","13010"
"380","ENSMUSG00000027399",1.23635389707368,0.570185859203263,1.65911314436879e-06,"Il1a","interleukin 1 alpha","16175"
"373","ENSMUSG00000027074",3.54160579402179,2.57604104445841,2.25164355009938e-26,"Slc43a3","solute carrier family 43, member 3","58207"
"372","ENSMUSG00000027007",1.07130197843843,7.23503256873293,1.74017478268307e-17,"Ssfa2","sperm specific antigen 2","70599"
"371","ENSMUSG00000026979",1.0891059351831,1.50927899005947,2.62096353181977e-06,"Psd4","pleckstrin and Sec7 domain containing 4","215632"
"368","ENSMUSG00000026896",1.93369686143856,2.91542429317763,2.67185230008515e-13,"Ifih1","interferon induced with helicase C domain 1","71586"
"366","ENSMUSG00000026786",1.44276555543052,3.04505860172509,6.49736406459701e-11,"Apbb1ip","amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein","54519"
"359","ENSMUSG00000026656",1.41927727902817,2.36386996892864,8.17193276319358e-12,"Fcgr2b","Fc receptor, IgG, low affinity IIb","14130"
"357","ENSMUSG00000026628",3.48030688656066,3.00736937736906,6.44805884429022e-47,"Atf3","activating transcription factor 3","11910"
"352","ENSMUSG00000026480",1.68081900825357,3.5139209014621,1.54110307771847e-26,"Ncf2","neutrophil cytosolic factor 2","17970"
"344","ENSMUSG00000026395",2.19903246090259,3.72970874044563,2.63268881068244e-28,"Ptprc","protein tyrosine phosphatase, receptor type, C","19264"
"342","ENSMUSG00000026358",5.15620673710955,1.35067976535032,1.68596756034574e-39,"Rgs1","regulator of G-protein signaling 1","50778"
"340","ENSMUSG00000026303",1.5295597542463,2.87207331319255,1.7144703581187e-12,"Mlph","melanophilin","171531"
"339","ENSMUSG00000026288",1.6701606299024,4.69137134091686,8.19050310195867e-28,"Inpp5d","inositol polyphosphate-5-phosphatase D","16331"
"337","ENSMUSG00000026271",1.5898992295048,0.654783090069856,4.59119853188076e-11,"Gpr35","G protein-coupled receptor 35","64095"
"336","ENSMUSG00000026222",1.15472247590076,2.63207783355473,6.14361082219661e-06,"Sp100","nuclear antigen Sp100","20684"
"333","ENSMUSG00000026177",2.56274831153457,3.41206632509968,1.32050894911307e-54,"Slc11a1","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1","18173"
"329","ENSMUSG00000025997",1.26221599532723,2.45868548343413,1.84481217974624e-09,"Ikzf2","IKAROS family zinc finger 2","22779"
"327","ENSMUSG00000025915",2.28368612338518,6.00183743708331,3.54190906095084e-15,"Sgk3","serum/glucocorticoid regulated kinase 3","170755"
"326","ENSMUSG00000025888",1.05708922926669,2.54904761619937,2.97822025787563e-10,"Casp1","caspase 1","12362"
"324","ENSMUSG00000025877",1.35774511583912,1.40404910629888,2.20471908060218e-09,"Hk3","hexokinase 3","212032"
"321","ENSMUSG00000025701",1.23801013182239,1.76873132923405,6.96595491246699e-09,"Alox5","arachidonate 5-lipoxygenase","11689"
"314","ENSMUSG00000025492",2.03109640476533,5.20020867259062,4.84238382454666e-21,"Ifitm3","interferon induced transmembrane protein 3","66141"
"307","ENSMUSG00000025283",1.18068734065093,6.47900290612453,3.14094926944941e-17,"Sat1","spermidine/spermine N1-acetyl transferase 1","20229"
"303","ENSMUSG00000025017",1.48123625534191,2.05710995387029,6.18527507113971e-11,"Pik3ap1","phosphoinositide-3-kinase adaptor protein 1","83490"
"301","ENSMUSG00000024986",1.36369602789169,1.74295301410732,9.54520096313833e-12,"Hhex","hematopoietically expressed homeobox","15242"
"300","ENSMUSG00000024965",1.70846357823506,3.48355005959306,5.29202024644148e-25,"Fermt3","fermitin family member 3","108101"
"296","ENSMUSG00000024737",3.00158232968417,3.04937968671945,4.17626196506186e-51,"Slc15a3","solute carrier family 15, member 3","65221"
"295","ENSMUSG00000024696",2.00613260181929,1.69441659430627,8.94286547593523e-21,"Lpxn","leupaxin","107321"
"294","ENSMUSG00000024679",3.88925881182618,3.01875198050297,3.99189944595237e-56,"Ms4a6d","membrane-spanning 4-domains, subfamily A, member 6D","68774"
"293","ENSMUSG00000024677",2.8323847116835,2.20185998166687,2.38887799008862e-26,"Ms4a6b","membrane-spanning 4-domains, subfamily A, member 6B","69774"
"291","ENSMUSG00000024621",1.50007374647864,7.28680588964066,3.56590603572855e-53,"Csf1r","colony stimulating factor 1 receptor","12978"
"290","ENSMUSG00000024610",1.78850305965944,3.45589901942395,1.05038388641137e-11,"Cd74","CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)","16149"
"285","ENSMUSG00000024397",1.66242360960551,3.39727836066479,2.12965540521467e-18,"Aif1","allograft inflammatory factor 1","11629"
"283","ENSMUSG00000024338",2.2458804518427,2.58444678408216,1.96577221608162e-21,"Psmb8","proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7)","16913"
"282","ENSMUSG00000024300",1.93720000392647,3.3779375531128,2.30572015513212e-18,"Myo1f","myosin IF","17916"
"279","ENSMUSG00000024190",1.28364295164838,5.01559385368381,3.01403710023474e-06,"Dusp1","dual specificity phosphatase 1","19252"
"274","ENSMUSG00000024049",1.32327418052082,1.38191541741006,2.83346767231345e-11,"Myom1","myomesin 1","17929"
"272","ENSMUSG00000023992",2.56004454319288,5.05907934903652,1.69528086735416e-54,"Trem2","triggering receptor expressed on myeloid cells 2","83433"
"267","ENSMUSG00000023367",2.20593305147887,5.89330017905079,7.61236292504141e-60,"Tmem176a","transmembrane protein 176A","66058"
"266","ENSMUSG00000023348",1.11461817542797,2.74715412174035,1.03547856249932e-09,"Trip6","thyroid hormone receptor interactor 6","22051"
"265","ENSMUSG00000023341",2.01950689463226,2.40318102249388,6.06576333954411e-08,"Mx2","MX dynamin-like GTPase 2","17858"
"261","ENSMUSG00000023067",2.86936250604989,7.1527723678283,1.20764410246163e-17,"Cdkn1a","cyclin-dependent kinase inhibitor 1A (P21)","12575"
"257","ENSMUSG00000022952",2.31428755523407,1.75122807011423,2.09524783836529e-28,"Runx1","runt related transcription factor 1","12394"
"256","ENSMUSG00000022912",2.01660513362507,5.45983769823138,3.43717115068999e-56,"Pros1","protein S (alpha)","19128"
"255","ENSMUSG00000022906",1.7983449599383,3.15128681944129,8.65399491866261e-18,"Parp9","poly (ADP-ribose) polymerase family, member 9","80285"
"254","ENSMUSG00000022901",2.43055032005475,2.58408513072037,1.04407139768097e-32,"Cd86","CD86 antigen","12524"
"252","ENSMUSG00000022893",1.35275436371681,5.29632672943568,1.46375251852966e-14,"Adamts1","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1","11504"
"251","ENSMUSG00000022876",2.05294247314427,2.02452789935352,7.0213180399694e-16,"Samsn1","SAM domain, SH3 domain and nuclear localization signals, 1","67742"
"248","ENSMUSG00000022831",1.80685465885705,3.40874339358216,2.20491821600172e-21,"Hcls1","hematopoietic cell specific Lyn substrate 1","15163"
"243","ENSMUSG00000022575",1.18689342725218,2.39721100852564,9.71769454064084e-12,"Gsdmd","gasdermin D","69146"
"241","ENSMUSG00000022488",1.56002173883395,4.74416993475206,3.66941144861999e-25,"Nckap1l","NCK associated protein 1 like","105855"
"235","ENSMUSG00000022439",1.64242158105956,3.8441582996743,2.3616578699904e-28,"Parvg","parvin, gamma","64099"
"234","ENSMUSG00000022372",1.42358166664339,3.76575091101945,5.44395090015639e-19,"Sla","src-like adaptor","20491"
"229","ENSMUSG00000022148",1.85865463769251,2.76458231888145,8.15947353835009e-16,"Fyb","FYN binding protein","23880"
"222","ENSMUSG00000022014",2.90259224591031,1.07907946404587,1.80620995303437e-20,"Epsti1","epithelial stromal interaction 1 (breast)","108670"
"219","ENSMUSG00000021948",1.29802539217474,5.17297085560127,1.70540895367592e-19,"Prkcd","protein kinase C, delta","18753"
"215","ENSMUSG00000021886",3.59591123905347,0.84816153379946,2.62872944585418e-30,"Gpr65","G-protein coupled receptor 65","14744"
"214","ENSMUSG00000021876",1.34677250597424,4.72058623477158,2.72060146149055e-22,"Rnase4","ribonuclease, RNase A family 4","58809"
"213","ENSMUSG00000021822",2.03934838507847,2.67739207757242,5.14991924785249e-14,"Plau","plasminogen activator, urokinase","18792"
"205","ENSMUSG00000021665",1.45924082425631,7.65215804349255,1.06051674927256e-32,"Hexb","hexosaminidase B","15212"
"203","ENSMUSG00000021624",2.28200275948718,2.6392399187586,3.29989412547523e-11,"Cd180","CD180 antigen","17079"
"201","ENSMUSG00000021556",1.01216625781468,4.47363923227304,2.80859408901442e-10,"Golm1","golgi membrane protein 1","105348"
"199","ENSMUSG00000021457",1.20868905077057,2.69472336803928,2.5732460884336e-09,"Syk","spleen tyrosine kinase","20963"
"198","ENSMUSG00000021423",1.46665145325912,4.90874782067767,3.27128844601518e-10,"Ly86","lymphocyte antigen 86","17084"
"196","ENSMUSG00000021360",1.0342650281336,3.26853110081655,1.10535202897806e-12,"Gcnt2","glucosaminyl (N-acetyl) transferase 2, I-branching enzyme","14538"
"194","ENSMUSG00000021250",1.7218389333262,5.38733532114305,4.44155427746901e-10,"Fos","FBJ osteosarcoma oncogene","14281"
"188","ENSMUSG00000021025",1.31862871219584,5.5250089888135,1.93282874277824e-10,"Nfkbia","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha","18035"
"184","ENSMUSG00000020865",1.66235585963937,2.27930469478005,1.26149688936308e-18,"Abcc3","ATP-binding cassette, sub-family C (CFTR/MRP), member 3","76408"
"182","ENSMUSG00000020709",1.46540444902296,2.79480768987388,6.84984061578124e-10,"Adap2","ArfGAP with dual PH domains 2","216991"
"179","ENSMUSG00000020573",1.25812525886091,2.987943360013,1.46815976530722e-11,"Pik3cg","phosphoinositide-3-kinase, catalytic, gamma polypeptide","30955"
"176","ENSMUSG00000020437",1.51731959347835,0.880410392853291,1.96719102253884e-09,"Myo1g","myosin IG","246177"
"174","ENSMUSG00000020423",1.72768384534076,4.18537185377402,1.03970407724395e-08,"Btg2","B cell translocation gene 2, anti-proliferative","12227"
"172","ENSMUSG00000020399",2.29223689301191,3.56607794534004,8.28268007844736e-27,"Havcr2","hepatitis A virus cellular receptor 2","171285"
"162","ENSMUSG00000020143",1.50973419962121,3.90408404194519,7.44972215604727e-19,"Dock2","dedicator of cyto-kinesis 2","94176"
"161","ENSMUSG00000020120",1.9044931893084,4.95611230704965,9.68610149848281e-40,"Plek","pleckstrin","56193"
"159","ENSMUSG00000020101",1.03151693912659,5.59134812673726,1.59953426492376e-18,"Vsir","V-set immunoregulatory receptor","74048"
"157","ENSMUSG00000020097",1.21316341739803,5.95535277482178,3.90314253250858e-31,"Sgpl1","sphingosine phosphate lyase 1","20397"
"153","ENSMUSG00000020009",1.23219021207673,5.1349124193913,1.54995433889744e-17,"Ifngr1","interferon gamma receptor 1","15979"
"151","ENSMUSG00000019970",1.94800689553452,8.50185675495064,6.63242369577312e-12,"Sgk1","serum/glucocorticoid regulated kinase 1","20393"
"150","ENSMUSG00000019850",1.49519580327064,2.76611976110136,3.66519930209395e-09,"Tnfaip3","tumor necrosis factor, alpha-induced protein 3","21929"
"145","ENSMUSG00000019122",2.29276545314415,2.36800962775935,2.13314567409771e-12,"Ccl9","chemokine (C-C motif) ligand 9","20308"
"144","ENSMUSG00000018927",2.81853436615213,2.90339868190594,2.00951950414549e-17,"Ccl6","chemokine (C-C motif) ligand 6","20305"
"143","ENSMUSG00000018920",1.94323871861708,3.07824839254695,3.52221099268483e-22,"Cxcl16","chemokine (C-X-C motif) ligand 16","66102"
"140","ENSMUSG00000018819",1.37135968032879,3.25966075915273,7.23342721510256e-12,"Lsp1","lymphocyte specific 1","16985"
"139","ENSMUSG00000018774",2.99396170159928,4.38433829697463,2.93582634188734e-109,"Cd68","CD68 antigen","12514"
"138","ENSMUSG00000018654",1.49143216660809,3.19670637816459,4.30953615160713e-19,"Ikzf1","IKAROS family zinc finger 1","22778"
"137","ENSMUSG00000018593",1.00540998213668,10.9790542015823,4.30042062134328e-18,"Sparc","secreted acidic cysteine rich glycoprotein","20692"
"135","ENSMUSG00000018381",1.12139003665072,0.803900286279301,7.59049399833314e-05,"Abi3","ABI gene family, member 3","66610"
"132","ENSMUSG00000018008",1.58204673333496,4.33384338814999,3.6202780715614e-21,"Cyth4","cytohesin 4","72318"
"128","ENSMUSG00000017697",1.54817883066395,2.11249886580155,1.67680066063326e-06,"Ada","adenosine deaminase","11486"
"124","ENSMUSG00000016494",1.91879043995883,6.04918100014461,3.46442150123044e-60,"Cd34","CD34 antigen","12490"
"122","ENSMUSG00000016087",1.04441860177883,2.11522495130999,2.57345144447866e-07,"Fli1","Friend leukemia integration 1","14247"
"121","ENSMUSG00000015950",1.89892876051369,4.42393802811959,5.7391452938572e-34,"Ncf1","neutrophil cytosolic factor 1","17969"
"120","ENSMUSG00000015947",1.96509002126276,3.6772259139096,9.93955974898045e-21,"Fcgr1","Fc receptor, IgG, high affinity I","14129"
"119","ENSMUSG00000015852",2.0845054404568,4.87313818367535,3.51976505565049e-15,"Fcrls","Fc receptor-like S, scavenger receptor","80891"
"118","ENSMUSG00000015568",1.77157058492191,3.96185485950853,1.73053620555049e-10,"Lpl","lipoprotein lipase","16956"
"116","ENSMUSG00000015355",2.47618049492155,1.92198116767602,6.67906789337533e-29,"Cd48","CD48 antigen","12506"
"115","ENSMUSG00000015340",4.01165114423598,3.8478122243967,6.60663542923196e-29,"Cybb","cytochrome b-245, beta polypeptide","13058"
"114","ENSMUSG00000015243",2.22652069913032,6.36498973744942,1.57421264122994e-26,"Abca1","ATP-binding cassette, sub-family A (ABC1), member 1","11303"
"110","ENSMUSG00000014361",1.36794280460615,5.14174591964411,8.28950819046609e-13,"Mertk","c-mer proto-oncogene tyrosine kinase","17289"
"103","ENSMUSG00000010461",1.70551178868508,1.6394066941659,1.85722363952578e-13,"Eya4","EYA transcriptional coactivator and phosphatase 4","14051"
"100","ENSMUSG00000009772",1.43631235308719,1.54054718957728,2.09592976002643e-10,"Nuak2","NUAK family, SNF1-like kinase, 2","74137"
"98","ENSMUSG00000009585",1.20668109135997,2.14252117335876,2.95370606089616e-11,"Apobec3","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3","80287"
"89","ENSMUSG00000007613",1.40634613905679,5.83642804378788,4.35110188105842e-35,"Tgfbr1","transforming growth factor, beta receptor I","21812"
"83","ENSMUSG00000006519",2.59510621926427,3.98747201866355,3.94171308552889e-71,"Cyba","cytochrome b-245, alpha polypeptide","13057"
"79","ENSMUSG00000006344",1.77693104276523,3.39930529104163,8.44760481650653e-33,"Ggt5","gamma-glutamyltransferase 5","23887"
"69","ENSMUSG00000005142",1.74435928651449,6.56298296673838,4.20274732712011e-68,"Man2b1","mannosidase 2, alpha B1","17159"
"68","ENSMUSG00000005107",1.57121177357656,0.654848013360029,2.65419737611753e-11,"Slc2a9","solute carrier family 2 (facilitated glucose transporter), member 9","117591"
"67","ENSMUSG00000005087",2.47228211492034,5.16586691973409,2.17489430543659e-71,"Cd44","CD44 antigen","12505"
"66","ENSMUSG00000004952",1.18697629145228,3.77065177665755,1.06873496939162e-12,"Rasa4","RAS p21 protein activator 4","54153"
"63","ENSMUSG00000004730",2.10171908030525,3.88593229975562,2.88572471746054e-42,"Adgre1","adhesion G protein-coupled receptor E1","13733"
"62","ENSMUSG00000004707",4.02347279078523,1.77231494878548,5.20081841994016e-57,"Ly9","lymphocyte antigen 9","17085"
"61","ENSMUSG00000004609",1.6736197822589,3.72027450927763,5.42468649574732e-19,"Cd33","CD33 antigen","12489"
"60","ENSMUSG00000004552",4.46135940111376,3.99602753028088,5.79241965020011e-18,"Ctse","cathepsin E","13034"
"58","ENSMUSG00000004266",1.82230383208043,3.32174277397225,1.56993447130682e-18,"Ptpn6","protein tyrosine phosphatase, non-receptor type 6","15170"
"56","ENSMUSG00000003882",1.24189238815304,1.23191250738297,2.53765356958453e-08,"Il7r","interleukin 7 receptor","16197"
"52","ENSMUSG00000003545",1.68759753065447,2.32129467552824,0.000536754718347728,"Fosb","FBJ osteosarcoma oncogene B","14282"
"48","ENSMUSG00000003283",1.63152037426008,2.71831465667368,2.33200962148385e-18,"Hck","hemopoietic cell kinase","15162"
"47","ENSMUSG00000003032",1.14672388219114,3.57464168233562,4.78139001898459e-10,"Klf4","Kruppel-like factor 4 (gut)","16600"
"44","ENSMUSG00000002897",1.11695336669605,4.72306003833972,1.12640963144394e-18,"Il17ra","interleukin 17 receptor A","16172"
"41","ENSMUSG00000002699",1.33845578817715,2.69184204622266,7.73937360390378e-17,"Lcp2","lymphocyte cytosolic protein 2","16822"
"40","ENSMUSG00000002668",1.28009768675056,0.615901775450178,2.69588796491643e-05,"Dennd1c","DENN/MADD domain containing 1C","70785"
"39","ENSMUSG00000002603",1.22543314774627,3.41193718478894,1.9967592244157e-19,"Tgfb1","transforming growth factor, beta 1","21803"
"36","ENSMUSG00000002325",1.71974621142194,4.36282753425241,8.16040597765299e-20,"Irf9","interferon regulatory factor 9","16391"
"33","ENSMUSG00000002111",2.033403332582,3.50376170596023,8.09685832312501e-38,"Spi1","spleen focus forming virus (SFFV) proviral integration oncogene","20375"
"31","ENSMUSG00000002083",1.30938110372431,2.28769879209149,5.90177164266538e-11,"Bbc3","BCL2 binding component 3","170770"
"29","ENSMUSG00000001768",1.56424919303249,6.43105770640982,2.17024673197242e-23,"Rin2","Ras and Rab interactor 2","74030"
"22","ENSMUSG00000001123",1.45991748018385,4.62736063282698,1.4302901992806e-23,"Lgals9","lectin, galactose binding, soluble 9","16859"
"19","ENSMUSG00000000982",4.03819860316479,0.834055989118868,8.59549842559428e-15,"Ccl3","chemokine (C-C motif) ligand 3","20302"
"18","ENSMUSG00000000958",1.88388507842241,1.82802192581614,6.88957178602121e-26,"Slc7a7","solute carrier family 7 (cationic amino acid transporter, y+ system), member 7","20540"
"15","ENSMUSG00000000766",-1.07783699106616,1.87093997022142,1.1722510328609e-05,"Oprm1","opioid receptor, mu 1","18390"
"14","ENSMUSG00000000732",2.0160095438631,3.80017584680832,1.93389114573423e-24,"Icosl","icos ligand","50723"
"11","ENSMUSG00000000628",1.45453329114685,2.68738075462431,9.45461104650068e-17,"Hk2","hexokinase 2","15277"
"7","ENSMUSG00000000290",2.38557456094238,4.47172889450438,2.33309625795048e-62,"Itgb2","integrin beta 2","16414"
"6","ENSMUSG00000000275",1.31402999116466,3.77750906942548,1.93427904477079e-12,"Trim25","tripartite motif-containing 25","217069"
"1","ENSMUSG00000000078",1.19611041674237,5.54314179775584,5.72740441616838e-23,"Klf6","Kruppel-like factor 6","23849"
