"","NA.","logFC","logCPM","PValue","symbol","name","entrez","GOID","term"
"2338","ENSMUSG00000046879",1.87867207999483,4.70625619724998,5.26473932832053e-17,"Irgm1","immunity-related GTPase family M member 1","15944","GO:0000166","nucleotide binding"
"2334","ENSMUSG00000046793",-0.57590674467047,3.4385328724957,4.03101957111549e-06,"Gpr61","G protein-coupled receptor 61","229714","GO:0003674","molecular_function"
"2333","ENSMUSG00000046768",2.76222064068095,5.07775677207284,2.01277899168858e-59,"Rhoj","ras homolog family member J","80837","GO:0000166","nucleotide binding"
"2331","ENSMUSG00000046718",2.90949041590837,3.68356177886721,4.00495253834439e-19,"Bst2","bone marrow stromal cell antigen 2","69550","GO:0002376","immune system process"
"2330","ENSMUSG00000046709",-0.583809876944682,7.6847933078551,2.5628813311504e-10,"Mapk10","mitogen-activated protein kinase 10","26414","GO:0000122","negative regulation of transcription from RNA polymerase II promoter"
"2327","ENSMUSG00000046613",-0.76629311202439,5.37877674514186,3.75349004926845e-07,"Vwa5b2","von Willebrand factor A domain containing 5B2","328643","GO:0003674","molecular_function"
"2325","ENSMUSG00000046480",-0.944265690689346,8.22577333360155,1.34749178934644e-21,"Scn4b","sodium channel, type IV, beta","399548","GO:0001518","voltage-gated sodium channel complex"
"2324","ENSMUSG00000046442",-1.14956610024713,6.96438767840912,1.18836026530128e-24,"Ppm1e","protein phosphatase 1E (PP2C domain containing)","320472","GO:0003824","catalytic activity"
"2317","ENSMUSG00000046240",0.648447619595031,7.75662951855323,2.71485257454985e-10,"Hepacam","hepatocyte cell adhesion molecule","72927","GO:0005515","protein binding"
"2315","ENSMUSG00000046223",2.77737391764607,1.74393991824068,6.70746967491622e-31,"Plaur","plasminogen activator, urokinase receptor","18793","GO:0001934","positive regulation of protein phosphorylation"
"2314","ENSMUSG00000046204",-0.818681530653197,4.86009650981745,5.88233169566058e-13,"Pnma2","paraneoplastic antigen MA2","239157","GO:0003674","molecular_function"
"2313","ENSMUSG00000046186",4.52035850064577,5.27227278421438,3.13453741589533e-94,"Cd109","CD109 antigen","235505","GO:0001933","negative regulation of protein phosphorylation"
"2312","ENSMUSG00000046167",0.8863377173212,2.02070711828329,0.000144773849613911,"Gldn","gliomedin","235379","GO:0005515","protein binding"
"2311","ENSMUSG00000046157",-0.806982146909347,6.16345335516967,6.63599997678548e-17,"Tmem229b","transmembrane protein 229B","268567","GO:0003674","molecular_function"
"2310","ENSMUSG00000046152",0.582684475790267,2.65390581410955,2.2232615462847e-05,"Fut10","fucosyltransferase 10","171167","GO:0000139","Golgi membrane"
"2309","ENSMUSG00000046034",0.609301900535062,3.95595598484887,1.18593974995163e-06,"Otulin","OTU deubiquitinase with linear linkage specificity","432940","GO:0001525","angiogenesis"
"2306","ENSMUSG00000045934",0.861145142723504,2.9103989589493,1.16013998043660e-09,"Mtmr11","myotubularin related protein 11","194126","GO:0003674","molecular_function"
"2305","ENSMUSG00000045932",1.58308908580289,4.73248218353977,7.57492345388632e-13,"Ifit2","interferon-induced protein with tetratricopeptide repeats 2","15958","GO:0002376","immune system process"
"2304","ENSMUSG00000045917",0.966064816974035,5.21402185711953,1.17253554307062e-08,"Tmem268","transmembrane protein 268","230279","GO:0003674","molecular_function"
"2302","ENSMUSG00000045838",0.765922747257356,4.27446501493926,9.54466139838506e-07,"A430105I19Rik","RIKEN cDNA A430105I19 gene","214239","GO:0003723","RNA binding"
"2301","ENSMUSG00000045822",-0.519134849604058,2.49396665158679,0.00370733551807394,"Zswim3","zinc finger SWIM-type containing 3","67538","GO:0005575","cellular_component"
"2299","ENSMUSG00000045751",0.813948211085056,0.934749590652119,0.000227259031888629,"Mms22l","MMS22-like, DNA repair protein","212377","GO:0000724","double-strand break repair via homologous recombination"
"2296","ENSMUSG00000045664",-0.612762491658379,5.26048476884211,0.00503868477778335,"Cdc42ep2","CDC42 effector protein (Rho GTPase binding) 2","104252","GO:0001515","opioid peptide activity"
"2295","ENSMUSG00000045648",-0.915916305296587,3.20214516398374,7.33121542936787e-11,"Vwc2l","von Willebrand factor C domain-containing protein 2-like","320460","GO:0003674","molecular_function"
"2294","ENSMUSG00000045613",-0.893502659453689,5.58454717085184,8.76936509583161e-18,"Chrm2","cholinergic receptor, muscarinic 2, cardiac","243764","GO:0004871","signal transducer activity"
"2293","ENSMUSG00000045608",0.702933305004945,5.56890593255911,1.16529274929795e-11,"Dbx2","developing brain homeobox 2","223843","GO:0005575","cellular_component"
"2292","ENSMUSG00000045534",0.928685257012951,1.9514749012738,1.73652679664062e-05,"Kcna5","potassium voltage-gated channel, shaker-related subfamily, member 5","16493","GO:0005102","receptor binding"
"2291","ENSMUSG00000045502",2.33783857488193,1.40718211113306,1.64995515195073e-10,"Hcar2","hydroxycarboxylic acid receptor 2","80885","GO:0001614","purinergic nucleotide receptor activity"
"2288","ENSMUSG00000045404",-0.999388321019856,4.82630070607293,2.26369939919101e-06,"Kcnk13","potassium channel, subfamily K, member 13","217826","GO:0005244","voltage-gated ion channel activity"
"2287","ENSMUSG00000045382",1.00067847847795,1.98603011818225,1.08791924185325e-05,"Cxcr4","chemokine (C-X-C motif) receptor 4","12767","GO:0001569","branching involved in blood vessel morphogenesis"
"2284","ENSMUSG00000045294",-0.674521675203451,6.56564026164053,1.70841019729072e-09,"Insig1","insulin induced gene 1","231070","GO:0005515","protein binding"
"2277","ENSMUSG00000045094",1.25978273492235,3.88541888461589,1.3864908778871e-11,"Arhgef37","Rho guanine nucleotide exchange factor (GEF) 37","328967","GO:0005085","guanyl-nucleotide exchange factor activity"
"2275","ENSMUSG00000045031",1.1120868572171,2.00589048489883,3.18152566251426e-08,"Cetn4","centrin 4","207175","GO:0005509","calcium ion binding"
"2274","ENSMUSG00000045009",-0.687455955938081,4.75353109213401,1.16580189409047e-08,"Prrt3","proline-rich transmembrane protein 3","210673","GO:0003674","molecular_function"
"2273","ENSMUSG00000044952",-0.725089812861365,4.18648391861619,0.000270202083244513,"Kctd21","potassium channel tetramerisation domain containing 21","622320","GO:0003674","molecular_function"
"2271","ENSMUSG00000044933",-0.796948080016644,2.66921064651038,2.62240094249283e-06,"Sstr3","somatostatin receptor 3","20607","GO:0004871","signal transducer activity"
"2270","ENSMUSG00000044927",-0.512042310981759,3.35662780053907,0.00353296311575218,"H1fx","H1 histone family, member X","243529","GO:0003723","RNA binding"
"2269","ENSMUSG00000044847",-1.10922011762075,5.59567084755685,3.37484222198712e-26,"Lsm11","U7 snRNP-specific Sm-like protein LSM11","72290","GO:0003723","RNA binding"
"2265","ENSMUSG00000044734",-1.34523612003224,5.73141110104832,1.66691721671595e-10,"Serpinb1a","serine (or cysteine) peptidase inhibitor, clade B, member 1a","66222","GO:0004867","serine-type endopeptidase inhibitor activity"
"2263","ENSMUSG00000044674",0.619338196806475,4.63499958829294,3.54761541480919e-07,"Fzd1","frizzled class receptor 1","14362","GO:0001934","positive regulation of protein phosphorylation"
"2261","ENSMUSG00000044576",-0.671840103174904,4.76793900555621,2.2317301688491e-05,"Garem2","GRB2 associated regulator of MAPK1 subtype 2","242915","GO:0003674","molecular_function"
"2256","ENSMUSG00000044364",-0.559767573754914,1.89474636412463,0.000356987100738622,"Tmem74b","transmembrane protein 74B","108832","GO:0003674","molecular_function"
"2255","ENSMUSG00000044361",1.03482518713032,1.68691055693803,0.000697150226723035,"BC024139","cDNA sequence BC024139","271278","GO:0003674","molecular_function"
"2249","ENSMUSG00000044229",0.693470203425651,2.88067663646941,6.06770443814932e-06,"Nxpe4","neurexophilin and PC-esterase domain family, member 4","244853","GO:0003674","molecular_function"
"2248","ENSMUSG00000044197",1.04288805227386,5.41127837421233,3.89137257099495e-14,"Gpr146","G protein-coupled receptor 146","80290","GO:0003674","molecular_function"
"2246","ENSMUSG00000044164",0.730600341570487,3.80751007759344,1.84296830599729e-06,"Rnf182","ring finger protein 182","328234","GO:0004842","ubiquitin-protein transferase activity"
"2241","ENSMUSG00000044037",0.570710590814413,4.24344756373632,2.44999736559231e-05,"Als2cl","ALS2 C-terminal like","235633","GO:0005089","Rho guanyl-nucleotide exchange factor activity"
"2240","ENSMUSG00000044034",-1.03980454919516,2.5887194387313,2.25848314677594e-07,"Npb","neuropeptide B","208990","GO:0001664","G-protein coupled receptor binding"
"2239","ENSMUSG00000044024",-0.556491987502917,5.99918136606635,1.0603221861094e-07,"Rell2","RELT-like 2","225392","GO:0005518","collagen binding"
"2237","ENSMUSG00000044014",-0.741516143409559,1.89313225665743,5.67750430698698e-06,"Npy5r","neuropeptide Y receptor Y5","18168","GO:0001601","peptide YY receptor activity"
"2236","ENSMUSG00000044005",-0.809433571111463,5.19649287349244,1.0451499464447e-13,"Gls2","glutaminase 2 (liver, mitochondrial)","216456","GO:0004359","glutaminase activity"
"2231","ENSMUSG00000043872",-0.957125252980578,2.72162187441021,2.65541668158228e-06,"Zmym1","zinc finger, MYM domain containing 1","68310","GO:0000981","RNA polymerase II transcription factor activity, sequence-specific DNA binding"
"2229","ENSMUSG00000043733",0.725362681569176,8.53655013675854,2.66981333470311e-10,"Ptpn11","protein tyrosine phosphatase, non-receptor type 11","19247","GO:0000077","DNA damage checkpoint"
"2228","ENSMUSG00000043673",-0.790340360880175,4.2717148315579,3.08593469865865e-09,"Kcns3","potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3","238076","GO:0005216","ion channel activity"
"2226","ENSMUSG00000043631",0.879068973798751,4.13462689211276,1.6354137373364e-12,"Ecm2","extracellular matrix protein 2, female organ and adipocyte specific","407800","GO:0005518","collagen binding"
"2213","ENSMUSG00000043251",-0.747940121429634,1.69393274583197,1.83334592025113e-05,"Exoc3l","exocyst complex component 3-like","277978","GO:0000145","exocyst"
"2210","ENSMUSG00000043157",2.90177609342054,1.8051944046215,1.1674356258166e-29,"Arl11","ADP-ribosylation factor-like 11","219144","GO:0000166","nucleotide binding"
"2207","ENSMUSG00000043099",-0.92595791210913,1.59070829048215,0.000154216987791082,"Hic1","hypermethylated in cancer 1","15248","GO:0000122","negative regulation of transcription from RNA polymerase II promoter"
"2204","ENSMUSG00000043079",0.917319661034162,4.68568393738197,3.38154691807498e-12,"Synpo","synaptopodin","104027","GO:0001725","stress fiber"
"2198","ENSMUSG00000042918",1.26378354091857,1.15654598733448,2.08346925940248e-09,"Mamstr","MEF2 activating motif and SAP domain containing transcriptional regulator","74490","GO:0001076","transcription factor activity, RNA polymerase II transcription factor binding"
"2196","ENSMUSG00000042826",-1.39586043249336,5.14449449722998,4.7815181772008e-32,"Fgf11","fibroblast growth factor 11","14166","GO:0005576","extracellular region"
"2195","ENSMUSG00000042817",-1.13435032497782,4.04208004543815,4.12380678894132e-19,"Flt3","FMS-like tyrosine kinase 3","14255","GO:0000166","nucleotide binding"
"2194","ENSMUSG00000042812",1.18838377134007,0.911644426234418,0.000291869812863065,"Foxf1","forkhead box F1","15227","GO:0000122","negative regulation of transcription from RNA polymerase II promoter"
"2192","ENSMUSG00000042793",-1.35799986348511,2.92144070421304,1.03127105186191e-13,"Lgr6","leucine-rich repeat-containing G protein-coupled receptor 6","329252","GO:0003674","molecular_function"
"2191","ENSMUSG00000042784",1.65679305389561,0.736056426401949,4.13282659219867e-12,"Muc1","mucin 1, transmembrane","17829","GO:0005634","nucleus"
"2190","ENSMUSG00000042770",0.702269247344282,4.33708602349118,3.48725277545296e-07,"Hebp1","heme binding protein 1","15199","GO:0005737","cytoplasm"
"2189","ENSMUSG00000042766",-0.516788286475533,4.98899433888958,5.38297734886685e-07,"Trim46","tripartite motif-containing 46","360213","GO:0000226","microtubule cytoskeleton organization"
"2188","ENSMUSG00000042763",-0.586039994439531,5.63077539855379,8.52175717809879e-08,"Maneal","mannosidase, endo-alpha-like","215090","GO:0003674","molecular_function"
"2186","ENSMUSG00000042745",0.774950533174796,4.58175669331681,1.54546559103859e-06,"Id1","inhibitor of DNA binding 1","15901","GO:0000122","negative regulation of transcription from RNA polymerase II promoter"
"2183","ENSMUSG00000042726",0.97550032202293,5.1831718207839,1.28408117853623e-10,"Trafd1","TRAF type zinc finger domain containing 1","231712","GO:0005515","protein binding"
"2177","ENSMUSG00000042662",-0.64701778361969,5.19363769823902,5.21476946226988e-06,"Dusp15","dual specificity phosphatase-like 15","252864","GO:0004721","phosphoprotein phosphatase activity"
"2172","ENSMUSG00000042594",0.535361459741556,4.49356298523386,0.000180969234981969,"Sh2b3","SH2B adaptor protein 3","16923","GO:0004871","signal transducer activity"
"2171","ENSMUSG00000042532",-0.630157407411189,6.45722023458758,7.1773845167919e-09,"Golga7b","golgi autoantigen, golgin subfamily a, 7B","71146","GO:0002178","palmitoyltransferase complex"
"2168","ENSMUSG00000042515",-0.934852452662336,2.6488463010255,8.79246539007494e-11,"Mum1l1","melanoma associated antigen (mutated) 1-like 1","245631","GO:0003674","molecular_function"
"2161","ENSMUSG00000042425",-0.883067430183782,5.57678352280989,2.73714333310833e-12,"Frmpd3","FERM and PDZ domain containing 3","245643","GO:0003674","molecular_function"
"2158","ENSMUSG00000042379",1.620416880699,0.724502258873261,1.06490920647926e-05,"Esm1","endothelial cell-specific molecule 1","71690","GO:0001525","angiogenesis"
"2157","ENSMUSG00000042363",0.895016933171177,6.56403465365274,1.43542763050007e-18,"Lgalsl","lectin, galactoside binding-like","216551","GO:0003674","molecular_function"
"2156","ENSMUSG00000042359",-0.834681462148197,6.05818350956073,8.13968057534093e-13,"Osbpl6","oxysterol binding protein-like 6","99031","GO:0003674","molecular_function"
"2154","ENSMUSG00000042340",1.23738411923406,1.50403418230352,8.43110048532797e-12,"Ctf1","cardiotrophin 1","13019","GO:0005125","cytokine activity"
"2152","ENSMUSG00000042312",1.07444325702677,5.42542739209456,1.2370576272388e-16,"S100a13","S100 calcium binding protein A13","20196","GO:0005507","copper ion binding"
"2150","ENSMUSG00000042258",-0.663907881427245,0.817311692869772,0.00302912986046202,"Isl1","ISL1 transcription factor, LIM/homeodomain","16392","GO:0000122","negative regulation of transcription from RNA polymerase II promoter"
"2144","ENSMUSG00000042182",-0.510520266519869,8.5799320441869,7.94825387465181e-09,"Bend6","BEN domain containing 6","320705","GO:0001106","RNA polymerase II transcription corepressor activity"
"2143","ENSMUSG00000042156",-0.633788289922955,6.52688929529604,1.686014045022e-11,"Dzip1","DAZ interacting protein 1","66573","GO:0005515","protein binding"
"2142","ENSMUSG00000042129",-0.564980017302762,6.19358813680686,2.21317553296843e-06,"Rassf4","Ras association (RalGDS/AF-6) domain family member 4","213391","GO:0003674","molecular_function"
"2141","ENSMUSG00000042116",0.867904659081634,5.90772986215556,9.3200896686484e-16,"Vwa1","von Willebrand factor A domain containing 1","246228","GO:0005515","protein binding"
"2137","ENSMUSG00000041992",-1.08735396460984,6.88079428911593,2.50463760279053e-14,"Rapgef5","Rap guanine nucleotide exchange factor (GEF) 5","217944","GO:0005085","guanyl-nucleotide exchange factor activity"
"2136","ENSMUSG00000041986",-0.584614879746744,7.20486710704412,1.07711601011458e-09,"Elmod1","ELMO/CED-12 domain containing 1","270162","GO:0005096","GTPase activator activity"
"2134","ENSMUSG00000041959",0.993907537482429,5.25114565897372,1.34617238316769e-12,"S100a10","S100 calcium binding protein A10 (calpactin)","20194","GO:0001765","membrane raft assembly"
"2133","ENSMUSG00000041939",-0.717030787880344,4.72748122285543,1.11936225928137e-05,"Mvk","mevalonate kinase","17855","GO:0000166","nucleotide binding"
"2129","ENSMUSG00000041870",0.994379921616764,7.08804570311834,5.92734592029901e-16,"Ankrd13a","ankyrin repeat domain 13a","68420","GO:0003674","molecular_function"
"2126","ENSMUSG00000041845",0.817170177023854,1.56565334364212,8.9996872608573e-07,"Rhod","ras homolog family member D","11854","GO:0000166","nucleotide binding"
"2124","ENSMUSG00000041817",1.05387605487993,6.02678720483456,0.000625617017527259,"Fam169a","family with sequence similarity 169, member A","320557","GO:0003674","molecular_function"
"2120","ENSMUSG00000041771",1.95274008560754,4.22313337689997,8.79899381627017e-20,"Slc24a4","solute carrier family 24 (sodium/potassium/calcium exchanger), member 4","238384","GO:0005262","calcium channel activity"
"2119","ENSMUSG00000041757",-0.807674231836012,6.9589943443888,7.15881872768364e-11,"Plekha6","pleckstrin homology domain containing, family A member 6","240753","GO:0003674","molecular_function"
"2117","ENSMUSG00000041731",0.721123755548326,4.42803484829043,5.27751887206212e-06,"Pgm5","phosphoglucomutase 5","226041","GO:0000287","magnesium ion binding"
"2116","ENSMUSG00000041729",-0.632085618151793,6.62728712944874,1.578474859275e-09,"Coro2b","coronin, actin binding protein, 2B","235431","GO:0003779","actin binding"
"2115","ENSMUSG00000041696",0.799553751237032,3.02120779706298,1.16794887806806e-07,"Rasl12","RAS-like, family 12","70784","GO:0000166","nucleotide binding"
"2114","ENSMUSG00000041679",1.17433202604215,0.605234181234938,0.00152410786071698,"Lrrc29","leucine rich repeat containing 29","234684","GO:0003674","molecular_function"
"2113","ENSMUSG00000041670",-0.68652319812351,5.90265657922999,2.42807541815824e-10,"Rims1","regulating synaptic membrane exocytosis 1","116837","GO:0003723","RNA binding"
"2112","ENSMUSG00000041669",-0.615745192252474,3.86465252391912,3.42881139858728e-07,"Prima1","proline rich membrane anchor 1","170952","GO:0005515","protein binding"
"2111","ENSMUSG00000041660",0.924303203185238,4.79690552179881,1.27173534797949e-06,"Bbox1","butyrobetaine (gamma), 2-oxoglutarate dioxygenase 1 (gamma-butyrobetaine hydroxylase)","170442","GO:0005506","iron ion binding"
"2110","ENSMUSG00000041653",-0.984417082759396,2.80790361266011,7.25079031154677e-09,"Pnpla3","patatin-like phospholipase domain containing 3","116939","GO:0004623","phospholipase A2 activity"
"2107","ENSMUSG00000041608",-0.918676988710306,5.18039131991793,3.84160012072354e-14,"Entpd3","ectonucleoside triphosphate diphosphohydrolase 3","215446","GO:0005886","plasma membrane"
"2106","ENSMUSG00000041577",0.960564662394109,4.77701712737268,1.49408774195787e-12,"Prelp","proline arginine-rich end leucine-rich repeat","116847","GO:0005201","extracellular matrix structural constituent"
"2104","ENSMUSG00000041559",1.218438131108,5.9877467168838,2.63976517306602e-05,"Fmod","fibromodulin","14264","GO:0005576","extracellular region"
"2099","ENSMUSG00000041479",0.575596301977866,0.660562960944573,0.025645029512669,"Syt15","synaptotagmin XV","319508","GO:0005509","calcium ion binding"
"2096","ENSMUSG00000041390",1.8014554146748,2.68460823970835,6.61313719279866e-30,"Mdfic","MyoD family inhibitor domain containing","16543","GO:0005515","protein binding"
"2093","ENSMUSG00000041329",0.666493635399827,10.6955823540321,1.12971455855365e-13,"Atp1b2","ATPase, Na+/K+ transporting, beta 2 polypeptide","11932","GO:0001671","ATPase activator activity"
"2090","ENSMUSG00000041263",-0.5999712324595,5.86982873887786,7.06914030192452e-09,"Rusc1","RUN and SH3 domain containing 1","72296","GO:0000209","protein polyubiquitination"
"2088","ENSMUSG00000041231",-0.598553083863643,5.39674606746662,6.97374528206427e-08,"Ublcp1","ubiquitin-like domain containing CTD phosphatase 1","79560","GO:0004721","phosphoprotein phosphatase activity"
"2085","ENSMUSG00000041216",-0.806495286872217,3.75335676295765,3.7480846292057e-07,"Clvs1","clavesin 1","74438","GO:0005215","transporter activity"
"2080","ENSMUSG00000041120",1.32971052558962,6.70213020751112,1.27385223563908e-15,"Nbl1","neuroblastoma, suppression of tumorigenicity 1","17965","GO:0005515","protein binding"
"2076","ENSMUSG00000040997",0.965547621168464,7.69068365588172,6.07616159421226e-26,"Abhd4","abhydrolase domain containing 4","105501","GO:0006629","lipid metabolic process"
"2074","ENSMUSG00000040972",-0.542428314571288,4.47235170021245,4.618725733055e-06,"Igsf21","immunoglobulin superfamily, member 21","230868","GO:0003674","molecular_function"
"2071","ENSMUSG00000040857",0.939653222968028,4.59771432441795,2.96523931752334e-09,"Erf","Ets2 repressor factor","13875","GO:0000122","negative regulation of transcription from RNA polymerase II promoter"
"2067","ENSMUSG00000040797",-0.599473714187008,7.92496334280015,7.36791450047952e-07,"Iqsec3","IQ motif and Sec7 domain 3","243621","GO:0005086","ARF guanyl-nucleotide exchange factor activity"
"2060","ENSMUSG00000040724",-0.890363062631733,8.69883742312361,3.74182300512681e-15,"Kcna2","potassium voltage-gated channel, shaker-related subfamily, member 2","16490","GO:0005216","ion channel activity"
"2056","ENSMUSG00000040713",0.808347550529764,5.76550428297818,1.49557618785208e-08,"Creg1","cellular repressor of E1A-stimulated genes 1","433375","GO:0005576","extracellular region"
"2055","ENSMUSG00000040706",-0.698470916813065,0.75822921487505,0.00119702962479634,"Agmat","agmatine ureohydrolase (agmatinase)","75986","GO:0003674","molecular_function"
"2054","ENSMUSG00000040703",-0.588358797393067,2.90639280502847,1.0084947821958e-05,"Cyp2s1","cytochrome P450, family 2, subfamily s, polypeptide 1","74134","GO:0004497","monooxygenase activity"
"2050","ENSMUSG00000040680",-1.05760450080007,0.733528652889379,3.75818975112794e-07,"Kremen2","kringle containing transmembrane protein 2","73016","GO:0005515","protein binding"
"2045","ENSMUSG00000040612",0.618016451221548,5.54241538594026,4.48890238794456e-06,"Ildr2","immunoglobulin-like domain containing receptor 2","100039795","GO:0005783","endoplasmic reticulum"
"2044","ENSMUSG00000040564",2.9675045123014,3.94665595309543,2.06872351038083e-26,"Apoc1","apolipoprotein C-I","11812","GO:0005576","extracellular region"
"2040","ENSMUSG00000040511",0.887604411244692,2.3065701653279,4.70797923175975e-08,"Pvr","poliovirus receptor","52118","GO:0001618","virus receptor activity"
"2039","ENSMUSG00000040488",-0.751433493365874,4.83750225837361,9.51047029403066e-05,"Ltbp4","latent transforming growth factor beta binding protein 4","108075","GO:0005509","calcium ion binding"
"2033","ENSMUSG00000040430",-0.682355557021162,5.91037217075729,3.13233942750502e-11,"Pitpnc1","phosphatidylinositol transfer protein, cytoplasmic 1","71795","GO:0005622","intracellular"
"2032","ENSMUSG00000040428",0.963323289691482,2.91770492347996,0.00389219983642966,"Plekha4","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4","69217","GO:0003674","molecular_function"
"2020","ENSMUSG00000040249",0.50188544518251,8.77568912219673,3.11364280299967e-05,"Lrp1","low density lipoprotein receptor-related protein 1","16971","GO:0002020","protease binding"
"2018","ENSMUSG00000040213",0.575165120956799,3.10620771520904,5.98289633628304e-05,"Kyat3","kynurenine aminotransferase 3","229905","GO:0003723","RNA binding"
"2015","ENSMUSG00000040187",-1.15908917567934,0.719524011600237,0.000118477384808484,"Arntl2","aryl hydrocarbon receptor nuclear translocator-like 2","272322","GO:0000982","transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding"
"2014","ENSMUSG00000040183",-0.683088687778262,5.23882782995649,4.75936090656873e-11,"Ankrd6","ankyrin repeat domain 6","140577","GO:0005515","protein binding"
"2012","ENSMUSG00000040164",0.796258261129874,2.9532218109975,2.69905432668469e-08,"Kcns1","K+ voltage-gated channel, subfamily S, 1","16538","GO:0005216","ion channel activity"
"2011","ENSMUSG00000040158",0.737513419340579,1.81342858189722,8.86372538530768e-06,"Tax1bp3","Tax1 (human T cell leukemia virus type I) binding protein 3","76281","GO:0001650","fibrillar center"
"2008","ENSMUSG00000040136",-0.698775840194922,4.44326704533887,4.61174540252616e-07,"Abcc8","ATP-binding cassette, sub-family C (CFTR/MRP), member 8","20927","GO:0005267","potassium channel activity"
"2007","ENSMUSG00000040133",-0.827389433846761,4.02779686056387,8.43430631003772e-09,"Gpr176","G protein-coupled receptor 176","381413","GO:0004871","signal transducer activity"
"2002","ENSMUSG00000040055",0.937851221076268,7.20894456879785,1.14072479704981e-11,"Gjb6","gap junction protein, beta 6","14623","GO:0005515","protein binding"
"2001","ENSMUSG00000040010",0.888722274769637,6.61243122413673,5.96633765023708e-14,"Slc7a5","solute carrier family 7 (cationic amino acid transporter, y+ system), member 5","20539","GO:0003333","amino acid transmembrane transport"
"2000","ENSMUSG00000039960",0.966998147287039,7.51446833244927,1.01652841741999e-13,"Rhou","ras homolog family member U","69581","GO:0000082","G1/S transition of mitotic cell cycle"
"1999","ENSMUSG00000039958",0.89658222776367,1.91788627773434,4.06715751667006e-05,"Etfbkmt","electron transfer flavoprotein beta subunit lysine methyltransferase","320204","GO:0005737","cytoplasm"
"1995","ENSMUSG00000039911",0.778648228220686,5.63029517272877,6.43812437281892e-06,"Spsb1","splA/ryanodine receptor domain and SOCS box containing 1","74646","GO:0004842","ubiquitin-protein transferase activity"
"1991","ENSMUSG00000039879",0.522698449076596,5.12856521788129,5.7820148882766e-05,"Heca","hdc homolog, cell cycle regulator","380629","GO:0003674","molecular_function"
"1990","ENSMUSG00000039860",-0.588439289220074,5.01291732228168,1.83103626967189e-08,"Srrm3","serine/arginine repetitive matrix 3","58212","GO:0003674","molecular_function"
"1989","ENSMUSG00000039851",1.08719666936103,1.24622558948181,9.1279139271786e-09,"4932438H23Rik","RIKEN cDNA 4932438H23 gene","74387","GO:0003674","molecular_function"
"1986","ENSMUSG00000039728",-0.662361408144672,8.67953795346658,1.84904138104703e-09,"Slc6a5","solute carrier family 6 (neurotransmitter transporter, glycine), member 5","104245","GO:0005328","neurotransmitter:sodium symporter activity"
"1985","ENSMUSG00000039701",1.2048741335466,6.58337876516342,5.14398751031876e-09,"Usp53","ubiquitin specific peptidase 53","99526","GO:0001508","action potential"
"1983","ENSMUSG00000039680",0.915181001630284,5.18972446325513,1.67285432048224e-13,"Mrps6","mitochondrial ribosomal protein S6","121022","GO:0003735","structural constituent of ribosome"
"1982","ENSMUSG00000039646",1.10219127178811,4.13804064688117,8.48959193611533e-12,"Vasn","vasorin","246154","GO:0005515","protein binding"
"1981","ENSMUSG00000039629",-0.873458039364412,5.00353062737561,8.84323714796893e-12,"Strip2","striatin interacting protein 2","320609","GO:0003674","molecular_function"
"1976","ENSMUSG00000039519",1.01398858925861,3.70253091417259,5.72609684622889e-07,"Cyp7b1","cytochrome P450, family 7, subfamily b, polypeptide 1","13123","GO:0004497","monooxygenase activity"
"1974","ENSMUSG00000039501",0.929190985896123,6.58140315807713,2.09832683518112e-09,"Znfx1","zinc finger, NFX1-type containing 1","98999","GO:0003700","transcription factor activity, sequence-specific DNA binding"
"1972","ENSMUSG00000039481",1.22619657309431,2.86324415700874,2.11102054418741e-11,"Nrtn","neurturin","18188","GO:0001755","neural crest cell migration"
"1970","ENSMUSG00000039476",0.580935312730922,1.10514441527598,0.0259765135718276,"Prrx2","paired related homeobox 2","20204","GO:0000977","RNA polymerase II regulatory region sequence-specific DNA binding"
"1969","ENSMUSG00000039457",3.47022558068158,1.73115452984173,1.02887625497098e-22,"Ppl","periplakin","19041","GO:0005515","protein binding"
"1968","ENSMUSG00000039452",0.793883116065181,3.45568930213099,2.28909780157742e-06,"Snx22","sorting nexin 22","382083","GO:0003674","molecular_function"
"1966","ENSMUSG00000039414",-0.665874065492274,5.87697432478025,6.85965907976105e-08,"Heatr5b","HEAT repeat containing 5B","320473","GO:0005515","protein binding"
"1965","ENSMUSG00000039405",1.74990580116737,2.74234411870562,8.33055136264811e-13,"Prss23","protease, serine 23","76453","GO:0004252","serine-type endopeptidase activity"
"1963","ENSMUSG00000039377",1.4089644061428,0.622380171527003,2.02983471619161e-09,"Hlx","H2.0-like homeobox","15284","GO:0001889","liver development"
"1962","ENSMUSG00000039323",1.36953822993137,7.00213748777041,1.69093514018091e-18,"Igfbp2","insulin-like growth factor binding protein 2","16008","GO:0001558","regulation of cell growth"
"1961","ENSMUSG00000039270",0.532610928854121,7.30792947210364,4.54355338058815e-06,"Megf9","multiple EGF-like-domains 9","230316","GO:0005604","basement membrane"
"1960","ENSMUSG00000039257",-0.582968083453107,4.34772475212628,1.20274877901123e-07,"Vstm2b","V-set and transmembrane domain containing 2B","58188","GO:0003674","molecular_function"
